Date,Open,High,Low,Close,Adj Close,Volume
2020-04-28,205.000000,208.029999,203.449997,207.419998,207.419998,3585
2020-04-29,207.259995,213.240005,206.910004,212.059998,212.059998,4931
2020-04-30,217.399994,219.899994,213.050003,215.190002,215.190002,6178
2020-05-04,209.000000,209.000000,198.000000,199.660004,199.660004,12443
2020-05-05,203.190002,203.199997,194.500000,195.149994,195.149994,4770
2020-05-06,195.149994,200.000000,191.500000,199.429993,199.429993,3891
2020-05-07,196.889999,199.339996,196.000000,197.320007,197.320007,5085
2020-05-08,200.000000,201.000000,195.000000,195.800003,195.800003,2483
2020-05-11,197.979996,198.729996,191.119995,191.669998,191.669998,5303
2020-05-12,188.000000,191.800003,184.699997,189.850006,189.850006,8026
2020-05-13,198.000000,202.000000,195.929993,197.449997,197.449997,10651
2020-05-14,194.800003,195.100006,191.800003,192.339996,192.339996,5756
2020-05-15,192.809998,192.809998,188.889999,189.979996,189.979996,3719
2020-05-18,189.000000,189.000000,176.830002,178.589996,178.589996,20639
2020-05-19,180.000000,182.130005,174.149994,175.990005,175.990005,28314
2020-05-20,175.600006,185.000000,175.600006,181.679993,181.679993,10968
2020-05-21,181.899994,182.710007,177.699997,178.440002,178.440002,6457
2020-05-22,179.050003,180.000000,172.800003,174.000000,174.000000,14158
2020-05-26,177.600006,181.800003,174.880005,175.940002,175.940002,8481
2020-05-27,177.399994,188.910004,177.029999,187.389999,187.389999,31265
2020-05-28,189.100006,197.720001,189.100006,191.919998,191.919998,20768
2020-05-29,190.639999,195.000000,188.509995,193.350006,193.350006,4674
2020-06-01,198.000000,203.729996,198.000000,200.669998,200.669998,18546
2020-06-02,199.929993,207.639999,199.000000,206.220001,206.220001,6175
2020-06-03,209.259995,217.429993,209.259995,210.190002,210.190002,15582
2020-06-04,211.000000,212.740005,204.899994,205.320007,205.320007,8188
2020-06-05,206.809998,213.710007,205.899994,212.429993,212.429993,9290
2020-06-08,216.949997,219.229996,212.000000,214.050003,214.050003,12244
2020-06-09,215.000000,217.160004,207.839996,208.559998,208.559998,17547
2020-06-10,210.000000,214.240005,208.449997,213.320007,213.320007,7811
2020-06-11,212.000000,213.899994,206.009995,206.690002,206.690002,12164
2020-06-12,198.800003,210.000000,192.750000,207.779999,207.779999,20820
2020-06-15,206.000000,206.399994,199.000000,200.490005,200.490005,28317
2020-06-16,206.360001,209.500000,196.000000,203.600006,203.600006,81650
2020-06-17,203.500000,207.399994,200.759995,203.009995,203.009995,10995
2020-06-18,202.000000,211.699997,201.460007,210.589996,210.589996,111442
2020-06-19,211.000000,216.300003,210.100006,215.050003,215.050003,23394
2020-06-22,216.000000,222.199997,216.000000,218.899994,218.899994,16705
2020-06-23,219.000000,225.429993,212.500000,224.410004,224.410004,82344
2020-06-24,224.940002,226.130005,214.710007,215.919998,215.919998,16470
2020-06-25,211.360001,217.850006,210.910004,216.160004,216.160004,68821
2020-06-26,217.139999,219.800003,214.009995,217.199997,217.199997,12990
2020-06-29,215.770004,216.119995,212.000000,215.309998,215.309998,1286696
2020-06-30,218.350006,218.399994,213.800003,215.410004,215.410004,969269
2020-07-01,215.600006,221.820007,213.500000,221.240005,221.240005,1996813
2020-07-02,222.990005,224.660004,220.520004,221.509995,221.509995,1659984
2020-07-03,null,null,null,null,null,null
2020-07-06,null,null,null,null,null,null
2020-07-07,null,null,null,null,null,null
2020-07-08,228.000000,232.649994,227.000000,228.500000,228.500000,2303495
2020-07-09,228.690002,237.699997,224.550003,234.880005,234.880005,52598
2020-07-10,230.380005,230.380005,225.029999,225.589996,225.589996,45207
2020-07-13,227.600006,228.000000,222.000000,222.479996,222.479996,17209
2020-07-14,221.830002,221.830002,213.720001,215.490005,215.490005,21929
2020-07-15,216.929993,220.199997,213.500000,214.460007,214.460007,85837
2020-07-16,214.000000,217.500000,211.350006,216.979996,216.979996,66257
2020-07-17,216.539993,221.860001,216.350006,220.589996,220.589996,119149
2020-07-20,222.820007,225.979996,221.830002,224.600006,224.600006,33665
2020-07-21,225.679993,229.850006,225.679993,229.240005,229.240005,122348
2020-07-22,231.039993,232.000000,227.380005,229.630005,229.630005,26203
2020-07-23,229.000000,233.000000,228.320007,232.270004,232.270004,22336
2020-07-24,230.429993,230.580002,225.300003,227.539993,227.539993,56599
2020-07-27,226.550003,226.550003,219.710007,220.320007,220.320007,19424
2020-07-28,221.000000,223.880005,218.000000,222.419998,222.419998,62174
2020-07-29,223.000000,225.399994,220.839996,222.100006,222.100006,60780
2020-07-30,222.190002,223.740005,216.960007,217.460007,217.460007,7627
2020-07-31,219.789993,219.789993,215.100006,218.059998,218.059998,160780
2020-08-03,217.820007,217.820007,212.009995,212.809998,212.809998,77086
2020-08-04,214.179993,216.800003,212.000000,215.809998,215.809998,63563
2020-08-05,217.240005,220.000000,215.800003,216.059998,216.059998,23948
2020-08-06,217.610001,220.000000,215.000000,217.210007,217.210007,11218
2020-08-07,216.000000,218.880005,215.500000,218.100006,218.100006,6739
2020-08-10,220.080002,221.279999,216.429993,220.130005,220.130005,5748
2020-08-11,221.630005,224.440002,221.580002,224.050003,224.050003,101814
2020-08-12,222.119995,224.960007,221.020004,224.220001,224.220001,73404
2020-08-13,224.899994,225.789993,222.619995,223.080002,223.080002,11046
2020-08-14,224.000000,224.190002,216.279999,218.149994,218.149994,21563
2020-08-17,219.000000,219.500000,215.539993,218.699997,218.699997,51362
2020-08-18,218.429993,223.699997,217.610001,223.270004,223.270004,88228
2020-08-19,224.000000,226.699997,223.740005,224.289993,224.289993,10947
2020-08-20,223.179993,223.179993,219.199997,220.970001,220.970001,54968
2020-08-21,222.419998,224.600006,222.419998,223.949997,223.949997,5273
2020-08-24,225.380005,229.899994,225.100006,229.039993,229.039993,179938
2020-08-25,230.029999,232.320007,229.600006,231.910004,231.910004,10965
2020-08-26,232.279999,235.919998,232.279999,235.699997,235.699997,7204
2020-08-27,236.500000,238.000000,236.339996,237.240005,237.240005,53690
2020-08-28,238.000000,248.449997,238.000000,247.369995,247.369995,24348
2020-08-31,284.299988,284.299988,235.509995,239.570007,239.570007,1981443
2020-09-01,240.820007,243.639999,236.800003,239.559998,239.559998,14773
2020-09-02,239.720001,241.050003,236.570007,240.679993,240.679993,4977
2020-09-03,240.679993,242.240005,236.250000,237.100006,237.100006,26879
2020-09-04,234.679993,235.500000,230.500000,232.139999,232.139999,17510
2020-09-07,null,null,null,null,null,null
2020-09-08,231.000000,232.399994,228.449997,229.070007,229.070007,3563
2020-09-09,226.520004,227.119995,222.500000,224.440002,224.440002,81252
2020-09-10,225.369995,228.399994,223.800003,226.369995,226.369995,50771
2020-09-11,225.500000,227.860001,224.000000,226.669998,226.669998,35793
2020-09-14,228.600006,229.000000,222.000000,222.910004,222.910004,65714
2020-09-15,225.059998,226.550003,222.050003,226.089996,226.089996,50131
2020-09-16,225.979996,227.869995,223.800003,227.350006,227.350006,12845
2020-09-17,225.020004,226.149994,223.910004,224.429993,224.429993,38432
2020-09-18,225.000000,225.429993,219.000000,221.529999,221.529999,102378
2020-09-21,221.949997,222.000000,214.070007,215.070007,215.070007,1038594
2020-09-22,218.000000,219.889999,211.220001,213.110001,213.110001,1001417
2020-09-23,217.000000,219.000000,209.860001,213.580002,213.580002,687996
2020-09-24,245.000000,245.000000,206.160004,206.800003,206.800003,1182866
2020-09-25,208.190002,210.490005,205.990005,209.330002,209.330002,74405
